Timestamp,ApplicationName,ErrorType,ErrorMessage,SeverityLevel
2026-05-11 17:58:56,PaymentGateway,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-21 03:58:33,OrderProcessing,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-28 11:34:28,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-21 13:46:01,OrderProcessing,NullPointerException,Attempted to access a null object reference.,Low
2026-05-14 09:18:45,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-05-20 21:42:25,InventoryManager,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-26 13:50:26,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-31 21:39:19,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-22 14:19:03,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-05-14 16:00:20,UserDashboard,NullPointerException,Attempted to access a null object reference.,Medium
2026-05-29 15:44:43,OrderProcessing,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-17 00:41:34,OrderProcessing,OutOfMemoryError,Java heap space out of memory.,High
2026-05-12 10:55:23,InventoryManager,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-31 14:19:22,PaymentGateway,NullPointerException,Attempted to access a null object reference.,Low
2026-06-01 17:51:02,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-15 16:49:24,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-26 13:08:08,PaymentGateway,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-29 18:57:07,OrderProcessing,OutOfMemoryError,Java heap space out of memory.,Critical
2026-06-07 16:39:28,InventoryManager,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-05-21 10:13:04,InventoryManager,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-24 03:00:49,InventoryManager,AuthenticationFailure,Invalid credentials provided for user login.,Low
2026-05-11 19:48:02,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-16 04:51:38,UserDashboard,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-05-23 08:31:27,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,Low
2026-05-25 15:15:16,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-14 20:24:36,InventoryManager,NullPointerException,Attempted to access a null object reference.,Critical
2026-05-11 07:37:57,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-15 09:38:49,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-20 20:10:11,AuthService,OutOfMemoryError,Java heap space out of memory.,High
2026-05-11 12:14:16,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-31 20:07:53,UserDashboard,NullPointerException,Attempted to access a null object reference.,Critical
2026-05-30 11:34:24,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-21 19:43:54,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-26 02:37:40,AuthService,NullPointerException,Attempted to access a null object reference.,Critical
2026-06-05 06:48:37,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-06-02 10:00:29,AuthService,NullPointerException,Attempted to access a null object reference.,High
2026-06-05 11:48:37,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-10 14:36:06,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-27 21:46:56,PaymentGateway,NullPointerException,Attempted to access a null object reference.,Critical
2026-05-11 02:38:36,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,High
2026-05-24 18:07:24,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-15 03:40:21,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-12 17:01:43,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-19 18:09:04,InventoryManager,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-05-22 14:24:11,UserDashboard,OutOfMemoryError,Java heap space out of memory.,Critical
2026-06-03 03:55:59,PaymentGateway,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-26 00:19:35,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-21 04:13:23,AuthService,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-15 02:32:12,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-05-28 04:02:18,InventoryManager,NullPointerException,Attempted to access a null object reference.,Medium
2026-05-11 00:44:55,PaymentGateway,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,High
2026-05-26 08:49:25,PaymentGateway,NullPointerException,Attempted to access a null object reference.,Critical
2026-05-25 07:19:27,PaymentGateway,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-12 06:21:09,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-05-23 20:18:08,InventoryManager,NullPointerException,Attempted to access a null object reference.,High
2026-05-31 14:35:26,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,High
2026-05-21 11:48:28,PaymentGateway,NullPointerException,Attempted to access a null object reference.,High
2026-05-29 10:31:37,AuthService,NullPointerException,Attempted to access a null object reference.,Medium
2026-05-20 12:27:52,AuthService,NullPointerException,Attempted to access a null object reference.,Critical
2026-05-28 16:30:23,OrderProcessing,NullPointerException,Attempted to access a null object reference.,Critical
2026-06-07 09:55:26,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-22 17:25:29,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-05-13 23:33:53,UserDashboard,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-22 04:03:42,OrderProcessing,OutOfMemoryError,Java heap space out of memory.,High
2026-06-01 07:56:21,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-26 11:06:17,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-21 12:08:55,OrderProcessing,NullPointerException,Attempted to access a null object reference.,High
2026-05-29 15:06:40,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-21 20:35:03,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-07 21:01:53,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-06-05 09:54:50,UserDashboard,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-18 14:00:51,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,High
2026-06-02 17:56:36,OrderProcessing,OutOfMemoryError,Java heap space out of memory.,Critical
2026-06-02 15:38:07,InventoryManager,NullPointerException,Attempted to access a null object reference.,High
2026-05-11 20:50:32,PaymentGateway,NullPointerException,Attempted to access a null object reference.,Critical
2026-05-30 20:42:13,UserDashboard,NullPointerException,Attempted to access a null object reference.,Low
2026-06-08 07:09:07,UserDashboard,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-28 11:33:17,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-05-11 00:08:26,AuthService,NullPointerException,Attempted to access a null object reference.,Medium
2026-05-20 22:59:38,InventoryManager,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-30 03:01:16,InventoryManager,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-03 03:14:49,PaymentGateway,OutOfMemoryError,Java heap space out of memory.,High
2026-06-06 09:22:40,UserDashboard,AuthenticationFailure,Invalid credentials provided for user login.,Low
2026-05-12 02:09:53,AuthService,OutOfMemoryError,Java heap space out of memory.,High
2026-05-14 06:26:48,InventoryManager,NullPointerException,Attempted to access a null object reference.,Medium
2026-06-02 21:51:16,InventoryManager,NullPointerException,Attempted to access a null object reference.,Low
2026-06-07 06:50:33,UserDashboard,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-27 19:03:13,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-06-07 01:00:29,PaymentGateway,OutOfMemoryError,Java heap space out of memory.,Critical
2026-06-07 10:47:34,InventoryManager,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-06-08 01:06:51,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-22 12:55:07,UserDashboard,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-17 03:46:51,UserDashboard,NullPointerException,Attempted to access a null object reference.,High
2026-05-24 13:11:15,OrderProcessing,OutOfMemoryError,Java heap space out of memory.,Critical
2026-06-07 09:13:25,AuthService,OutOfMemoryError,Java heap space out of memory.,High
2026-05-13 15:35:07,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-21 06:05:59,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-06-03 08:36:23,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-12 08:30:38,PaymentGateway,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-20 18:27:24,PaymentGateway,NullPointerException,Attempted to access a null object reference.,High
2026-05-20 18:35:33,PaymentGateway,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-03 13:29:04,UserDashboard,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-13 15:02:45,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,High
2026-05-16 18:51:02,UserDashboard,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-06-02 11:35:44,PaymentGateway,OutOfMemoryError,Java heap space out of memory.,High
2026-05-15 10:28:20,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-19 23:15:22,OrderProcessing,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-05-16 07:27:47,AuthService,NullPointerException,Attempted to access a null object reference.,Medium
2026-05-29 21:39:00,PaymentGateway,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-10 10:07:07,UserDashboard,OutOfMemoryError,Java heap space out of memory.,Critical
2026-06-07 11:41:30,UserDashboard,OutOfMemoryError,Java heap space out of memory.,High
2026-06-06 11:37:56,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-23 03:31:35,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-06-06 06:08:07,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-22 22:32:22,UserDashboard,AuthenticationFailure,Invalid credentials provided for user login.,Low
2026-05-29 18:12:37,OrderProcessing,AuthenticationFailure,Invalid credentials provided for user login.,Low
2026-05-29 06:43:39,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-06-08 02:25:47,AuthService,OutOfMemoryError,Java heap space out of memory.,Critical
